# t1_sec  abs_err_pos  rel_err_pos  abs_err_vel  rel_err_vel  r1  r2  v1  v2
2.348031e+04  -2.172279e+06  -3.849474e-02  1.171295e+02  5.505800e-02  5.643054e+07  5.860282e+07  2.127384e+03  2.010255e+03
2.354031e+04  -2.165121e+06  -3.829717e-02  1.165986e+02  5.496681e-02  5.653477e+07  5.869989e+07  2.121254e+03  2.004655e+03
2.360031e+04  -2.157906e+06  -3.809953e-02  1.160764e+02  5.487858e-02  5.663864e+07  5.879654e+07  2.115149e+03  1.999073e+03
2.366031e+04  -2.150820e+06  -3.790515e-02  1.155528e+02  5.478852e-02  5.674215e+07  5.889297e+07  2.109070e+03  1.993518e+03
2.372031e+04  -2.143672e+06  -3.771062e-02  1.150377e+02  5.470127e-02  5.684532e+07  5.898899e+07  2.103017e+03  1.987979e+03
2.378031e+04  -2.136598e+06  -3.751832e-02  1.145207e+02  5.461201e-02  5.694814e+07  5.908473e+07  2.096988e+03  1.982467e+03
2.384031e+04  -2.129460e+06  -3.732582e-02  1.140120e+02  5.452553e-02  5.705060e+07  5.918006e+07  2.090984e+03  1.976972e+03
2.390031e+04  -2.122446e+06  -3.713639e-02  1.135013e+02  5.443695e-02  5.715272e+07  5.927517e+07  2.085005e+03  1.971504e+03
2.396031e+04  -2.115449e+06  -3.694817e-02  1.129984e+02  5.435096e-02  5.725449e+07  5.936994e+07  2.079050e+03  1.966052e+03
2.402031e+04  -2.108487e+06  -3.676145e-02  1.125031e+02  5.426753e-02  5.735591e+07  5.946440e+07  2.073120e+03  1.960617e+03
2.408031e+04  -2.101455e+06  -3.657440e-02  1.120054e+02  5.418181e-02  5.745699e+07  5.955845e+07  2.067214e+03  1.955209e+03
2.414031e+04  -2.094488e+06  -3.638935e-02  1.115153e+02  5.409864e-02  5.755773e+07  5.965222e+07  2.061332e+03  1.949817e+03
2.420031e+04  -2.087586e+06  -3.620627e-02  1.110222e+02  5.401294e-02  5.765812e+07  5.974571e+07  2.055474e+03  1.944452e+03
2.426031e+04  -2.080660e+06  -3.602365e-02  1.105363e+02  5.392965e-02  5.775817e+07  5.983883e+07  2.049639e+03  1.939103e+03
2.432031e+04  -2.073796e+06  -3.584293e-02  1.100574e+02  5.384867e-02  5.785788e+07  5.993167e+07  2.043828e+03  1.933771e+03
2.438031e+04  -2.066906e+06  -3.566260e-02  1.095754e+02  5.376507e-02  5.795725e+07  6.002415e+07  2.038041e+03  1.928465e+03
2.444031e+04  -2.060075e+06  -3.548410e-02  1.091000e+02  5.368364e-02  5.805628e+07  6.011635e+07  2.032276e+03  1.923176e+03
2.450031e+04  -2.053301e+06  -3.530740e-02  1.086213e+02  5.359953e-02  5.815497e+07  6.020827e+07  2.026534e+03  1.917913e+03
2.456031e+04  -2.046497e+06  -3.513099e-02  1.081490e+02  5.351752e-02  5.825332e+07  6.029982e+07  2.020815e+03  1.912666e+03
2.462031e+04  -2.039610e+06  -3.495396e-02  1.076830e+02  5.343753e-02  5.835134e+07  6.039095e+07  2.015119e+03  1.907436e+03
2.468031e+04  -2.032914e+06  -3.478097e-02  1.072232e+02  5.335958e-02  5.844903e+07  6.048194e+07  2.009445e+03  1.902222e+03
2.474031e+04  -2.026184e+06  -3.460818e-02  1.067595e+02  5.327867e-02  5.854638e+07  6.057256e+07  2.003794e+03  1.897035e+03
2.480031e+04  -2.019418e+06  -3.443556e-02  1.063016e+02  5.319960e-02  5.864339e+07  6.066281e+07  1.998165e+03  1.891863e+03
2.486031e+04  -2.012787e+06  -3.426599e-02  1.058396e+02  5.311746e-02  5.874008e+07  6.075286e+07  1.992558e+03  1.886718e+03
2.492031e+04  -2.006118e+06  -3.409653e-02  1.053932e+02  5.304212e-02  5.883643e+07  6.084255e+07  1.986972e+03  1.881579e+03
2.498031e+04  -1.999411e+06  -3.392716e-02  1.049424e+02  5.296351e-02  5.893245e+07  6.093186e+07  1.981409e+03  1.876466e+03
2.504031e+04  -1.992834e+06  -3.376074e-02  1.044970e+02  5.288665e-02  5.902815e+07  6.102098e+07  1.975867e+03  1.871370e+03
2.510031e+04  -1.986216e+06  -3.359435e-02  1.040470e+02  5.280647e-02  5.912351e+07  6.110973e+07  1.970346e+03  1.866299e+03
2.516031e+04  -1.979554e+06  -3.342794e-02  1.036121e+02  5.273291e-02  5.921855e+07  6.119811e+07  1.964847e+03  1.861235e+03
2.522031e+04  -1.973021e+06  -3.326441e-02  1.031722e+02  5.265585e-02  5.931326e+07  6.128629e+07  1.959368e+03  1.856196e+03
2.528031e+04  -1.966442e+06  -3.310081e-02  1.027374e+02  5.258038e-02  5.940765e+07  6.137409e+07  1.953911e+03  1.851174e+03
2.534031e+04  -1.959951e+06  -3.293941e-02  1.022975e+02  5.250131e-02  5.950171e+07  6.146166e+07  1.948475e+03  1.846178e+03
2.540031e+04  -1.953364e+06  -3.277706e-02  1.018720e+02  5.242867e-02  5.959545e+07  6.154881e+07  1.943059e+03  1.841187e+03
2.546031e+04  -1.946862e+06  -3.261684e-02  1.014414e+02  5.235239e-02  5.968886e+07  6.163573e+07  1.937664e+03  1.836223e+03
2.552031e+04  -1.940396e+06  -3.245789e-02  1.010150e+02  5.227736e-02  5.978196e+07  6.172235e+07  1.932290e+03  1.831275e+03
2.558031e+04  -1.933966e+06  -3.230021e-02  1.005932e+02  5.220372e-02  5.987473e+07  6.180870e+07  1.926936e+03  1.826342e+03
2.564031e+04  -1.927568e+06  -3.214372e-02  1.001754e+02  5.213122e-02  5.996718e+07  6.189475e+07  1.921601e+03  1.821426e+03
2.570031e+04  -1.921117e+06  -3.198699e-02  9.975203e+01  5.205484e-02  6.005931e+07  6.198043e+07  1.916288e+03  1.816535e+03
2.576031e+04  -1.914697e+06  -3.183144e-02  9.934258e+01  5.198478e-02  6.015113e+07  6.206582e+07  1.910993e+03  1.811651e+03
2.582031e+04  -1.908269e+06  -3.167639e-02  9.892712e+01  5.191065e-02  6.024262e+07  6.215089e+07  1.905719e+03  1.806792e+03
2.588031e+04  -1.901908e+06  -3.152309e-02  9.851557e+01  5.183762e-02  6.033380e+07  6.223571e+07  1.900465e+03  1.801949e+03
2.594031e+04  -1.895537e+06  -3.137025e-02  9.810759e+01  5.176554e-02  6.042466e+07  6.232020e+07  1.895230e+03  1.797122e+03
2.600031e+04  -1.889242e+06  -3.121928e-02  9.770317e+01  5.169442e-02  6.051521e+07  6.240445e+07  1.890014e+03  1.792311e+03
2.606031e+04  -1.882923e+06  -3.106854e-02  9.730230e+01  5.162425e-02  6.060545e+07  6.248837e+07  1.884818e+03  1.787515e+03
2.612031e+04  -1.876629e+06  -3.091882e-02  9.689498e+01  5.154974e-02  6.069537e+07  6.257200e+07  1.879641e+03  1.782746e+03
2.618031e+04  -1.870321e+06  -3.076946e-02  9.650077e+01  5.148128e-02  6.078497e+07  6.265529e+07  1.874483e+03  1.777982e+03
2.624031e+04  -1.864122e+06  -3.062249e-02  9.610001e+01  5.140843e-02  6.087427e+07  6.273839e+07  1.869344e+03  1.773244e+03
2.630031e+04  -1.857856e+06  -3.047502e-02  9.571196e+01  5.134147e-02  6.096325e+07  6.282111e+07  1.864223e+03  1.768511e+03
2.636031e+04  -1.851660e+06  -3.032927e-02  9.531731e+01  5.127007e-02  6.105193e+07  6.290359e+07  1.859122e+03  1.763805e+03
2.642031e+04  -1.845396e+06  -3.018298e-02  9.492529e+01  5.119919e-02  6.114029e+07  6.298569e+07  1.854039e+03  1.759114e+03
2.648031e+04  -1.839239e+06  -3.003901e-02  9.453617e+01  5.112897e-02  6.122835e+07  6.306759e+07  1.848975e+03  1.754439e+03
2.654031e+04  -1.833010e+06  -2.989444e-02  9.414978e+01  5.105934e-02  6.131610e+07  6.314911e+07  1.843929e+03  1.749779e+03
2.660031e+04  -1.826933e+06  -2.975290e-02  9.376602e+01  5.099025e-02  6.140354e+07  6.323047e+07  1.838901e+03  1.745135e+03
2.666031e+04  -1.820737e+06  -2.960998e-02  9.338472e+01  5.092161e-02  6.149067e+07  6.331141e+07  1.833892e+03  1.740507e+03
2.672031e+04  -1.814650e+06  -2.946937e-02  9.300577e+01  5.085338e-02  6.157750e+07  6.339215e+07  1.828900e+03  1.735895e+03
2.678031e+04  -1.808529e+06  -2.932876e-02  9.262927e+01  5.078562e-02  6.166402e+07  6.347255e+07  1.823927e+03  1.731298e+03
2.684031e+04  -1.802469e+06  -2.918966e-02  9.225495e+01  5.071820e-02  6.175024e+07  6.355271e+07  1.818971e+03  1.726716e+03
2.690031e+04  -1.796331e+06  -2.904985e-02  9.187293e+01  5.064566e-02  6.183616e+07  6.363249e+07  1.814034e+03  1.722161e+03
2.696031e+04  -1.790292e+06  -2.891216e-02  9.150276e+01  5.057878e-02  6.192177e+07  6.371206e+07  1.809114e+03  1.717611e+03
2.702031e+04  -1.784223e+06  -2.877450e-02  9.113449e+01  5.051210e-02  6.200708e+07  6.379131e+07  1.804211e+03  1.713076e+03
2.708031e+04  -1.778249e+06  -2.863890e-02  9.076822e+01  5.044568e-02  6.209209e+07  6.387034e+07  1.799326e+03  1.708558e+03
2.714031e+04  -1.772196e+06  -2.850252e-02  9.040356e+01  5.037930e-02  6.217680e+07  6.394900e+07  1.794458e+03  1.704055e+03
2.720031e+04  -1.766195e+06  -2.836750e-02  9.004071e+01  5.031310e-02  6.226121e+07  6.402741e+07  1.789608e+03  1.699567e+03
2.726031e+04  -1.760201e+06  -2.823309e-02  8.966966e+01  5.024145e-02  6.234532e+07  6.410553e+07  1.784775e+03  1.695105e+03
2.732031e+04  -1.754259e+06  -2.810001e-02  8.930997e+01  5.017531e-02  6.242914e+07  6.418340e+07  1.779959e+03  1.690649e+03
2.738031e+04  -1.748320e+06  -2.796746e-02  8.895152e+01  5.010903e-02  6.251265e+07  6.426097e+07  1.775159e+03  1.686208e+03
2.744031e+04  -1.742384e+06  -2.783545e-02  8.859473e+01  5.004285e-02  6.259587e+07  6.433826e+07  1.770377e+03  1.681783e+03
2.750031e+04  -1.736498e+06  -2.770471e-02  8.823880e+01  4.997633e-02  6.267879e+07  6.441529e+07  1.765612e+03  1.677373e+03
2.756031e+04  -1.730613e+06  -2.757447e-02  8.788452e+01  4.990991e-02  6.276142e+07  6.449203e+07  1.760863e+03  1.672979e+03
2.762031e+04  -1.724639e+06  -2.744329e-02  8.753103e+01  4.984311e-02  6.284375e+07  6.456839e+07  1.756131e+03  1.668600e+03
2.768031e+04  -1.718801e+06  -2.731473e-02  8.718842e+01  4.978169e-02  6.292579e+07  6.464459e+07  1.751416e+03  1.664227e+03
2.774031e+04  -1.712960e+06  -2.718659e-02  8.683701e+01  4.971443e-02  6.300753e+07  6.472049e+07  1.746717e+03  1.659880e+03
2.780031e+04  -1.707075e+06  -2.705822e-02  8.648628e+01  4.964673e-02  6.308899e+07  6.479606e+07  1.742034e+03  1.655548e+03
2.786031e+04  -1.701276e+06  -2.693165e-02  8.614625e+01  4.958435e-02  6.317014e+07  6.487142e+07  1.737368e+03  1.651221e+03
2.792031e+04  -1.695519e+06  -2.680619e-02  8.579725e+01  4.951600e-02  6.325101e+07  6.494653e+07  1.732718e+03  1.646920e+03
2.798031e+04  -1.689668e+06  -2.667971e-02  8.545849e+01  4.945275e-02  6.333159e+07  6.502126e+07  1.728084e+03  1.642625e+03
2.804031e+04  -1.683900e+06  -2.655497e-02  8.512041e+01  4.938909e-02  6.341188e+07  6.509578e+07  1.723466e+03  1.638345e+03
2.810031e+04  -1.678084e+06  -2.642990e-02  8.477314e+01  4.931929e-02  6.349187e+07  6.516996e+07  1.718864e+03  1.634091e+03
2.816031e+04  -1.672348e+06  -2.630654e-02  8.443574e+01  4.925441e-02  6.357158e+07  6.524393e+07  1.714278e+03  1.629842e+03
2.822031e+04  -1.666651e+06  -2.618421e-02  8.409896e+01  4.918910e-02  6.365100e+07  6.531765e+07  1.709707e+03  1.625608e+03
2.828031e+04  -1.660902e+06  -2.606148e-02  8.377172e+01  4.912857e-02  6.373013e+07  6.539104e+07  1.705153e+03  1.621381e+03
2.834031e+04  -1.655186e+06  -2.593970e-02  8.343544e+01  4.906195e-02  6.380898e+07  6.546417e+07  1.700614e+03  1.617179e+03
2.840031e+04  -1.649461e+06  -2.581819e-02  8.309917e+01  4.899453e-02  6.388754e+07  6.553700e+07  1.696091e+03  1.612992e+03
2.846031e+04  -1.643813e+06  -2.569831e-02  8.277236e+01  4.893190e-02  6.396581e+07  6.560963e+07  1.691583e+03  1.608811e+03
2.852031e+04  -1.638154e+06  -2.557866e-02  8.244556e+01  4.886848e-02  6.404380e+07  6.568196e+07  1.687091e+03  1.604645e+03
2.858031e+04  -1.632528e+06  -2.545991e-02  8.211878e+01  4.880430e-02  6.412151e+07  6.575403e+07  1.682614e+03  1.600495e+03
2.864031e+04  -1.626799e+06  -2.533997e-02  8.179171e+01  4.873915e-02  6.419893e+07  6.582573e+07  1.678152e+03  1.596360e+03
2.870031e+04  -1.621189e+06  -2.522228e-02  8.146454e+01  4.867316e-02  6.427606e+07  6.589725e+07  1.673706e+03  1.592241e+03
2.876031e+04  -1.615564e+06  -2.510476e-02  8.114677e+01  4.861200e-02  6.435292e+07  6.596848e+07  1.669274e+03  1.588128e+03
2.882031e+04  -1.609969e+06  -2.498808e-02  8.081885e+01  4.854398e-02  6.442949e+07  6.603946e+07  1.664858e+03  1.584039e+03
2.888031e+04  -1.604401e+06  -2.487221e-02  8.050000e+01  4.848063e-02  6.450578e+07  6.611018e+07  1.660457e+03  1.579957e+03
2.894031e+04  -1.598817e+06  -2.475646e-02  8.018071e+01  4.841623e-02  6.458179e+07  6.618061e+07  1.656071e+03  1.575890e+03
2.900031e+04  -1.593214e+06  -2.464081e-02  7.986087e+01  4.835073e-02  6.465752e+07  6.625073e+07  1.651699e+03  1.571839e+03
2.906031e+04  -1.587726e+06  -2.452732e-02  7.955010e+01  4.828995e-02  6.473297e+07  6.632070e+07  1.647343e+03  1.567793e+03
2.912031e+04  -1.582174e+06  -2.441320e-02  7.922896e+01  4.822210e-02  6.480814e+07  6.639031e+07  1.643001e+03  1.563772e+03
2.918031e+04  -1.576601e+06  -2.429913e-02  7.891654e+01  4.815877e-02  6.488303e+07  6.645963e+07  1.638674e+03  1.559758e+03
2.924031e+04  -1.571141e+06  -2.418716e-02  7.860354e+01  4.809434e-02  6.495765e+07  6.652879e+07  1.634362e+03  1.555758e+03
2.930031e+04  -1.565660e+06  -2.407523e-02  7.828937e+01  4.802841e-02  6.503198e+07  6.659764e+07  1.630064e+03  1.551774e+03
2.936031e+04  -1.560111e+06  -2.396262e-02  7.798375e+01  4.796696e-02  6.510604e+07  6.666615e+07  1.625780e+03  1.547797e+03
2.942031e+04  -1.554672e+06  -2.385204e-02  7.766773e+01  4.789835e-02  6.517983e+07  6.673450e+07  1.621511e+03  1.543844e+03
2.948031e+04  -1.549209e+06  -2.374146e-02  7.736006e+01  4.783412e-02  6.525333e+07  6.680254e+07  1.617257e+03  1.539897e+03
2.954031e+04  -1.543766e+06  -2.363152e-02  7.705148e+01  4.776856e-02  6.532657e+07  6.687033e+07  1.613017e+03  1.535965e+03
2.960031e+04  -1.538298e+06  -2.352155e-02  7.675085e+01  4.770717e-02  6.539952e+07  6.693782e+07  1.608791e+03  1.532040e+03
2.966031e+04  -1.532848e+06  -2.341219e-02  7.644914e+01  4.764436e-02  6.547221e+07  6.700506e+07  1.604579e+03  1.528130e+03
2.972031e+04  -1.527461e+06  -2.330413e-02  7.613667e+01  4.757408e-02  6.554462e+07  6.707208e+07  1.600381e+03  1.524245e+03
2.978031e+04  -1.522044e+06  -2.319596e-02  7.584176e+01  4.751401e-02  6.561676e+07  6.713880e+07  1.596198e+03  1.520356e+03
2.984031e+04  -1.516646e+06  -2.308841e-02  7.553594e+01  4.744635e-02  6.568862e+07  6.720527e+07  1.592028e+03  1.516492e+03
2.990031e+04  -1.511306e+06  -2.298207e-02  7.523808e+01  4.738293e-02  6.576021e+07  6.727152e+07  1.587873e+03  1.512635e+03
2.996031e+04  -1.505937e+06  -2.287562e-02  7.493874e+01  4.731783e-02  6.583153e+07  6.733747e+07  1.583731e+03  1.508793e+03
3.002031e+04  -1.500581e+06  -2.276968e-02  7.463748e+01  4.725077e-02  6.590259e+07  6.740317e+07  1.579604e+03  1.504966e+03
3.008031e+04  -1.495195e+06  -2.266361e-02  7.434446e+01  4.718816e-02  6.597337e+07  6.746856e+07  1.575490e+03  1.501145e+03
3.014031e+04  -1.489911e+06  -2.255942e-02  7.404002e+01  4.711754e-02  6.604388e+07  6.753379e+07  1.571390e+03  1.497350e+03
3.020031e+04  -1.484638e+06  -2.245570e-02  7.375250e+01  4.705693e-02  6.611412e+07  6.759875e+07  1.567303e+03  1.493551e+03
3.026031e+04  -1.479244e+06  -2.235044e-02  7.345383e+01  4.698847e-02  6.618409e+07  6.766333e+07  1.563231e+03  1.489777e+03
3.032031e+04  -1.473949e+06  -2.224701e-02  7.316288e+01  4.692419e-02  6.625379e+07  6.772774e+07  1.559172e+03  1.486009e+03
3.038031e+04  -1.468663e+06  -2.214403e-02  7.287004e+01  4.685796e-02  6.632323e+07  6.779189e+07  1.555126e+03  1.482256e+03
3.044031e+04  -1.463434e+06  -2.204219e-02  7.257477e+01  4.678940e-02  6.639240e+07  6.785583e+07  1.551094e+03  1.478520e+03
3.050031e+04  -1.458165e+06  -2.194006e-02  7.228749e+01  4.672524e-02  6.646130e+07  6.791946e+07  1.547076e+03  1.474788e+03
3.056031e+04  -1.452907e+06  -2.183840e-02  7.199759e+01  4.665864e-02  6.652993e+07  6.798284e+07  1.543071e+03  1.471073e+03
3.062031e+04  -1.447700e+06  -2.173779e-02  7.170569e+01  4.658999e-02  6.659830e+07  6.804600e+07  1.539079e+03  1.467374e+03
3.068031e+04  -1.442455e+06  -2.163692e-02  7.142100e+01  4.652528e-02  6.666640e+07  6.810886e+07  1.535101e+03  1.463680e+03
3.074031e+04  -1.437216e+06  -2.153641e-02  7.113391e+01  4.645826e-02  6.673424e+07  6.817146e+07  1.531136e+03  1.460002e+03
3.080031e+04  -1.432030e+06  -2.143699e-02  7.084473e+01  4.638912e-02  6.680182e+07  6.823385e+07  1.527184e+03  1.456340e+03
3.086031e+04  -1.426889e+06  -2.133853e-02  7.056228e+01  4.632364e-02  6.686913e+07  6.829602e+07  1.523246e+03  1.452683e+03
3.092031e+04  -1.421619e+06  -2.123842e-02  7.027770e+01  4.625601e-02  6.693618e+07  6.835779e+07  1.519320e+03  1.449043e+03
3.098031e+04  -1.416532e+06  -2.114134e-02  6.999029e+01  4.618577e-02  6.700296e+07  6.841949e+07  1.515408e+03  1.445418e+03
3.104031e+04  -1.411316e+06  -2.104260e-02  6.971013e+01  4.611956e-02  6.706948e+07  6.848080e+07  1.511509e+03  1.441799e+03
3.110031e+04  -1.406191e+06  -2.094550e-02  6.942715e+01  4.605074e-02  6.713574e+07  6.854193e+07  1.507623e+03  1.438196e+03
3.116031e+04  -1.400976e+06  -2.084732e-02  6.915123e+01  4.598586e-02  6.720174e+07  6.860271e+07  1.503750e+03  1.434599e+03
3.122031e+04  -1.395852e+06  -2.075077e-02  6.886297e+01  4.591202e-02  6.726747e+07  6.866333e+07  1.499890e+03  1.431027e+03
3.128031e+04  -1.390776e+06  -2.065521e-02  6.859070e+01  4.584809e-02  6.733295e+07  6.872373e+07  1.496043e+03  1.427452e+03
3.134031e+04  -1.385650e+06  -2.055916e-02  6.830613e+01  4.577520e-02  6.739817e+07  6.878382e+07  1.492208e+03  1.423902e+03
3.140031e+04  -1.380572e+06  -2.046409e-02  6.802862e+01  4.570628e-02  6.746312e+07  6.884369e+07  1.488387e+03  1.420358e+03
3.146031e+04  -1.375449e+06  -2.036863e-02  6.774803e+01  4.563453e-02  6.752782e+07  6.890327e+07  1.484578e+03  1.416830e+03
3.152031e+04  -1.370365e+06  -2.027399e-02  6.747351e+01  4.556612e-02  6.759225e+07  6.896262e+07  1.480782e+03  1.413309e+03
3.158031e+04  -1.365326e+06  -2.018029e-02  6.719622e+01  4.549509e-02  6.765643e+07  6.902176e+07  1.476999e+03  1.409803e+03
3.164031e+04  -1.360284e+06  -2.008679e-02  6.692544e+01  4.542773e-02  6.772035e+07  6.908064e+07  1.473229e+03  1.406303e+03
3.170031e+04  -1.355236e+06  -1.999345e-02  6.665144e+01  4.535743e-02  6.778402e+07  6.913925e+07  1.469471e+03  1.402820e+03
3.176031e+04  -1.350184e+06  -1.990030e-02  6.637456e+01  4.528443e-02  6.784742e+07  6.919761e+07  1.465726e+03  1.399351e+03
3.182031e+04  -1.345175e+06  -1.980803e-02  6.610372e+01  4.521478e-02  6.791057e+07  6.925575e+07  1.461993e+03  1.395890e+03
3.188031e+04  -1.340159e+06  -1.971592e-02  6.582950e+01  4.514208e-02  6.797347e+07  6.931363e+07  1.458273e+03  1.392444e+03
3.194031e+04  -1.335137e+06  -1.962395e-02  6.555237e+01  4.506662e-02  6.803610e+07  6.937124e+07  1.454566e+03  1.389014e+03
3.200031e+04  -1.330106e+06  -1.953210e-02  6.528117e+01  4.499446e-02  6.809849e+07  6.942859e+07  1.450871e+03  1.385590e+03
3.206031e+04  -1.325159e+06  -1.944171e-02  6.501572e+01  4.492552e-02  6.816061e+07  6.948577e+07  1.447189e+03  1.382173e+03
3.212031e+04  -1.320162e+06  -1.935083e-02  6.474683e+01  4.485347e-02  6.822248e+07  6.954265e+07  1.443519e+03  1.378772e+03
3.218031e+04  -1.315156e+06  -1.926006e-02  6.447463e+01  4.477836e-02  6.828410e+07  6.959926e+07  1.439861e+03  1.375387e+03
3.224031e+04  -1.310231e+06  -1.917071e-02  6.420846e+01  4.470668e-02  6.834547e+07  6.965570e+07  1.436216e+03  1.372008e+03
3.230031e+04  -1.305295e+06  -1.908142e-02  6.393881e+01  4.463183e-02  6.840658e+07  6.971187e+07  1.432583e+03  1.368644e+03
3.236031e+04  -1.300348e+06  -1.899221e-02  6.367445e+01  4.455991e-02  6.846743e+07  6.976778e+07  1.428963e+03  1.365288e+03
3.242031e+04  -1.295349e+06  -1.890247e-02  6.340692e+01  4.448501e-02  6.852804e+07  6.982339e+07  1.425355e+03  1.361948e+03
3.248031e+04  -1.290469e+06  -1.881469e-02  6.313548e+01  4.440661e-02  6.858839e+07  6.987886e+07  1.421759e+03  1.358623e+03
3.254031e+04  -1.285537e+06  -1.872637e-02  6.286995e+01  4.433159e-02  6.864849e+07  6.993403e+07  1.418175e+03  1.355305e+03
3.260031e+04  -1.280683e+06  -1.863941e-02  6.260043e+01  4.425299e-02  6.870834e+07  6.998902e+07  1.414604e+03  1.352003e+03
3.266031e+04  -1.275723e+06  -1.855113e-02  6.233691e+01  4.417785e-02  6.876794e+07  7.004366e+07  1.411044e+03  1.348707e+03
3.272031e+04  -1.270840e+06  -1.846419e-02  6.207821e+01  4.410539e-02  6.882729e+07  7.009813e+07  1.407497e+03  1.345419e+03
3.278031e+04  -1.265995e+06  -1.837801e-02  6.180648e+01  4.402289e-02  6.888638e+07  7.015238e+07  1.403962e+03  1.342156e+03
3.284031e+04  -1.261082e+06  -1.829106e-02  6.154956e+01  4.395017e-02  6.894523e+07  7.020631e+07  1.400439e+03  1.338890e+03
3.290031e+04  -1.256205e+06  -1.820486e-02  6.128850e+01  4.387375e-02  6.900383e+07  7.026003e+07  1.396929e+03  1.335640e+03
3.296031e+04  -1.251403e+06  -1.811995e-02  6.102385e+01  4.379398e-02  6.906218e+07  7.031358e+07  1.393430e+03  1.332406e+03
3.302031e+04  -1.246623e+06  -1.803557e-02  6.076384e+01  4.371677e-02  6.912028e+07  7.036690e+07  1.389943e+03  1.329180e+03
3.308031e+04  -1.241787e+06  -1.795058e-02  6.050062e+01  4.363648e-02  6.917813e+07  7.041992e+07  1.386469e+03  1.325968e+03
3.314031e+04  -1.236895e+06  -1.786498e-02  6.023274e+01  4.355203e-02  6.923574e+07  7.047263e+07  1.383006e+03  1.322774e+03
3.320031e+04  -1.232114e+06  -1.778120e-02  5.997909e+01  4.347711e-02  6.929309e+07  7.052521e+07  1.379556e+03  1.319577e+03
3.326031e+04  -1.227314e+06  -1.769734e-02  5.971253e+01  4.339204e-02  6.935020e+07  7.057751e+07  1.376117e+03  1.316405e+03
3.332031e+04  -1.222456e+06  -1.761285e-02  5.945974e+01  4.331620e-02  6.940706e+07  7.062952e+07  1.372691e+03  1.313231e+03
3.338031e+04  -1.217708e+06  -1.753014e-02  5.919401e+01  4.323016e-02  6.946368e+07  7.068139e+07  1.369276e+03  1.310082e+03
3.344031e+04  -1.212901e+06  -1.744679e-02  5.893258e+01  4.314646e-02  6.952005e+07  7.073295e+07  1.365873e+03  1.306940e+03
