t_sec x_m y_m z_m vx_ms vy_ms vz_ms
313217.3051 -118438994.9767 -323506186.0796 -29904175.4398 -77.6145 -754.4242 -66.7476
313277.3050 -118443650.4808 -323551445.8968 -29908179.8054 -77.5690 -754.2363 -66.7312
313337.3051 -118448303.2600 -323596694.4407 -29912183.1864 -77.5236 -754.0485 -66.7148
313397.3051 -118452953.3173 -323641931.7141 -29916185.5829 -77.4783 -753.8606 -66.6984
313457.3051 -118457600.6552 -323687157.7195 -29920186.9954 -77.4330 -753.6729 -66.6820
313517.3051 -118462245.2766 -323732372.4598 -29924187.4241 -77.3877 -753.4851 -66.6656
313577.3050 -118466887.1841 -323777575.9375 -29928186.8693 -77.3425 -753.2975 -66.6492
313637.3051 -118471526.3805 -323822768.1553 -29932185.3315 -77.2974 -753.1098 -66.6328
313697.3051 -118476162.8684 -323867949.1160 -29936182.8108 -77.2522 -752.9222 -66.6165
313757.3051 -118480796.6507 -323913118.8222 -29940179.3076 -77.2072 -752.7347 -66.6001
313817.3051 -118485427.7301 -323958277.2765 -29944174.8222 -77.1621 -752.5472 -66.5837
313877.3051 -118490056.1092 -324003424.4816 -29948169.3550 -77.1172 -752.3597 -66.5674
313937.3051 -118494681.7908 -324048560.4402 -29952162.9062 -77.0722 -752.1723 -66.5510
313997.3051 -118499304.7777 -324093685.1550 -29956155.4763 -77.0273 -751.9849 -66.5347
314057.3051 -118503925.0725 -324138798.6286 -29960147.0654 -76.9825 -751.7976 -66.5183
314117.3050 -118508542.6781 -324183900.8637 -29964137.6739 -76.9377 -751.6103 -66.5020
314177.3051 -118513157.5971 -324228991.8630 -29968127.3021 -76.8929 -751.4230 -66.4856
314237.3051 -118517769.8322 -324274071.6290 -29972115.9504 -76.8482 -751.2358 -66.4693
314297.3051 -118522379.3863 -324319140.1645 -29976103.6191 -76.8036 -751.0487 -66.4530
314357.3051 -118526986.2620 -324364197.4721 -29980090.3084 -76.7590 -750.8616 -66.4367
314417.3051 -118531590.4620 -324409243.5545 -29984076.0187 -76.7144 -750.6745 -66.4203
314477.3051 -118536191.9892 -324454278.4143 -29988060.7504 -76.6699 -750.4875 -66.4040
314537.3051 -118540790.8462 -324499302.0541 -29992044.5036 -76.6254 -750.3005 -66.3877
314597.3051 -118545387.0358 -324544314.4767 -29996027.2789 -76.5809 -750.1136 -66.3714
314657.3050 -118549980.5608 -324589315.6846 -30000009.0763 -76.5366 -749.9267 -66.3551
314717.3051 -118554571.4238 -324634305.6805 -30003989.8964 -76.4922 -749.7398 -66.3389
314777.3050 -118559159.6276 -324679284.4671 -30007969.7393 -76.4479 -749.5530 -66.3226
314837.3051 -118563745.1750 -324724252.0469 -30011948.6055 -76.4037 -749.3663 -66.3063
314897.3051 -118568328.0687 -324769208.4227 -30015926.4951 -76.3595 -749.1796 -66.2900
314957.3051 -118572908.3114 -324814153.5970 -30019903.4087 -76.3153 -748.9929 -66.2738
315017.3051 -118577485.9059 -324859087.5725 -30023879.3463 -76.2712 -748.8063 -66.2575
315077.3051 -118582060.8550 -324904010.3518 -30027854.3085 -76.2271 -748.6197 -66.2412
315137.3051 -118586633.1613 -324948921.9376 -30031828.2954 -76.1831 -748.4332 -66.2250
315197.3051 -118591202.8277 -324993822.3325 -30035801.3075 -76.1391 -748.2467 -66.2087
315257.3051 -118595769.8568 -325038711.5390 -30039773.3450 -76.0952 -748.0602 -66.1925
315317.3050 -118600334.2515 -325083589.5599 -30043744.4082 -76.0513 -747.8738 -66.1763
315377.3051 -118604896.0145 -325128456.3977 -30047714.4974 -76.0075 -747.6875 -66.1600
315437.3051 -118609455.1485 -325173312.0552 -30051683.6131 -75.9637 -747.5011 -66.1438
315497.3051 -118614011.6563 -325218156.5348 -30055651.7554 -75.9199 -747.3149 -66.1276
315557.3051 -118618565.5406 -325262989.8392 -30059618.9247 -75.8762 -747.1286 -66.1114
315617.3050 -118623116.8043 -325307811.9710 -30063585.1213 -75.8326 -746.9424 -66.0952
315677.3051 -118627665.4500 -325352622.9329 -30067550.3456 -75.7890 -746.7563 -66.0790
315737.3051 -118632211.4805 -325397422.7275 -30071514.5978 -75.7454 -746.5702 -66.0628
315797.3051 -118636754.8985 -325442211.3573 -30075477.8782 -75.7019 -746.3841 -66.0466
315857.3051 -118641295.7070 -325486988.8250 -30079440.1872 -75.6584 -746.1981 -66.0304
315917.3051 -118645833.9085 -325531755.1332 -30083401.5252 -75.6150 -746.0122 -66.0142
315977.3050 -118650369.5058 -325576510.2844 -30087361.8923 -75.5716 -745.8262 -65.9980
316037.3051 -118654902.5018 -325621254.2814 -30091321.2890 -75.5283 -745.6403 -65.9819
316097.3051 -118659459.3606 -325665975.0228 -30095297.2172 -78.4912 -744.0794 -67.9540
316157.3051 -118664335.2911 -325710537.4807 -30099484.9290 -81.6814 -742.4146 -70.0765
316217.3051 -118669005.5740 -325755181.6716 -30103537.3694 -72.9704 -746.1936 -64.3273
316277.3050 -118673181.3900 -325800039.7086 -30107263.5098 -68.5635 -748.0039 -61.4250
316337.3051 -118678282.9520 -325844461.9719 -30111602.6865 -160.9272 -705.5501 -122.5273
316397.3051 -118692640.0315 -325884638.3125 -30122064.2544 -250.1569 -664.5299 -181.5566
316457.3051 -118701109.8619 -325927495.2465 -30128632.7042 -4.4702 -776.7052 -19.0704
316517.3051 -118695849.5659 -325976620.2162 -30126120.7099 113.6865 -830.5465 59.0669
316577.3051 -118699543.9594 -326021636.8708 -30129532.1269 -523.4560 -538.9029 -362.3544
316637.3051 -118754496.9150 -326043194.7904 -30166846.9251 -949.2286 -343.9434 -643.9749
316697.3051 -118776896.6988 -326079630.7482 -30182631.6722 325.6541 -926.8891 199.2258
316757.3051 -118731600.4494 -326147019.5578 -30153642.6652 840.9841 -1162.4028 540.0562
316817.3050 -118718883.6812 -326199493.7156 -30146202.5894 -663.9171 -473.8353 -455.3059
316877.3051 -118779006.5146 -326218638.0635 -30186940.0498 -763.6629 -428.0181 -521.3021
316937.3051 -118771843.7538 -326268548.4765 -30183176.0772 799.0220 -1142.6218 512.2408
316997.3051 -118725025.2549 -326336586.0075 -30153184.5940 404.4525 -961.9313 251.2622
317057.3051 -118742875.6887 -326375030.2394 -30165965.7126 -906.6988 -361.9776 -615.9430
317117.3051 -118799162.8984 -326395880.4048 -30204169.5921 -605.3596 -499.6126 -416.6502
317177.3051 -118805318.4795 -326439649.6118 -30209217.2312 105.4801 -824.5619 53.4858
317237.3051 -118799739.0498 -326488774.4083 -30206504.0781 10.9059 -781.0970 -9.0772
317297.3051 -118807364.8778 -326531846.5522 -30212525.5594 -243.0450 -664.7297 -177.0515
317357.3050 -118822035.0594 -326571684.1896 -30223206.8718 -177.2128 -694.6386 -133.5222
317417.3051 -118827530.9889 -326615706.0870 -30227821.0740 -69.4106 -743.7456 -62.2341
317477.3050 -118831726.1144 -326660310.7518 -30231575.6405 -72.8972 -741.9466 -64.5520
317537.3051 -118836392.7620 -326704687.4837 -30235642.7795 -81.8309 -737.6560 -70.4725
317597.3051 -118841301.2076 -326748941.3681 -30239870.5514 -79.3777 -738.5741 -68.8618
317657.3051 -118845887.3983 -326793330.4209 -30243885.8926 -75.7801 -740.0158 -66.4941
317717.3051 -118850432.9429 -326837725.8310 -30247875.0564 -75.7381 -739.8312 -66.4780
317777.3051 -118854975.9663 -326882110.1628 -30251863.2567 -75.6961 -739.6466 -66.4620
317837.3051 -118859516.4711 -326926483.4191 -30255850.4939 -75.6541 -739.4620 -66.4459
317897.3051 -118864054.4603 -326970845.6023 -30259836.7682 -75.6122 -739.2775 -66.4299
317957.3051 -118868589.9365 -327015196.7150 -30263822.0801 -75.5703 -739.0930 -66.4138
318017.3050 -118873122.9027 -327059536.7597 -30267806.4297 -75.5285 -738.9085 -66.3978
318077.3051 -118877653.3617 -327103865.7389 -30271789.8174 -75.4868 -738.7241 -66.3818
318137.3051 -118882181.3161 -327148183.6553 -30275772.2436 -75.4451 -738.5398 -66.3658
318197.3051 -118886706.7689 -327192490.5113 -30279753.7085 -75.4034 -738.3554 -66.3497
318257.3051 -118891229.7228 -327236786.3095 -30283734.2124 -75.3618 -738.1712 -66.3337
318317.3050 -118895750.1807 -327281071.0524 -30287713.7556 -75.3202 -737.9869 -66.3177
318377.3051 -118900268.1453 -327325344.7426 -30291692.3385 -75.2786 -737.8027 -66.3017
318437.3051 -118904783.6195 -327369607.3826 -30295669.9614 -75.2372 -737.6186 -66.2857
318497.3051 -118909296.6061 -327413858.9749 -30299646.6245 -75.1957 -737.4345 -66.2697
318557.3051 -118913807.1079 -327458099.5221 -30303622.3283 -75.1543 -737.2504 -66.2537
318617.3051 -118918315.1277 -327502329.0266 -30307597.0729 -75.1130 -737.0664 -66.2378
318677.3050 -118922820.6683 -327546547.4911 -30311570.8587 -75.0717 -736.8824 -66.2218
318737.3051 -118927323.7326 -327590754.9180 -30315543.6861 -75.0305 -736.6985 -66.2058
318797.3051 -118931824.3233 -327634951.3098 -30319515.5552 -74.9892 -736.5146 -66.1898
318857.3051 -118936322.4433 -327679136.6691 -30323486.4665 -74.9481 -736.3307 -66.1739
318917.3051 -118940818.0954 -327723310.9985 -30327456.4202 -74.9070 -736.1469 -66.1579
318977.3050 -118945311.2825 -327767474.3003 -30331425.4167 -74.8659 -735.9631 -66.1420
319037.3051 -118949802.0073 -327811626.5772 -30335393.4563 -74.8249 -735.7794 -66.1260
319097.3051 -118954290.2727 -327855767.8316 -30339360.5392 -74.7839 -735.5957 -66.1101
319157.3051 -118958776.0814 -327899898.0660 -30343326.6657 -74.7430 -735.4121 -66.0941
319217.3051 -118963259.4364 -327944017.2830 -30347291.8363 -74.7022 -735.2285 -66.0782
319277.3051 -118967740.3405 -327988125.4851 -30351256.0512 -74.6613 -735.0449 -66.0623
319337.3051 -118972218.7964 -328032222.6748 -30355219.3106 -74.6205 -734.8614 -66.0464
319397.3051 -118976694.8071 -328076308.8546 -30359181.6150 -74.5798 -734.6779 -66.0304
319457.3051 -118981168.3753 -328120384.0269 -30363142.9646 -74.5391 -734.4945 -66.0145
319517.3050 -118985639.5039 -328164448.1943 -30367103.3598 -74.4985 -734.3111 -65.9986
319577.3051 -118990108.1958 -328208501.3593 -30371062.8007 -74.4579 -734.1277 -65.9827
319637.3051 -118994574.4537 -328252543.5245 -30375021.2879 -74.4174 -733.9444 -65.9668
319697.3051 -118999038.2805 -328296574.6921 -30378978.8214 -74.3769 -733.7612 -65.9509
319757.3051 -119003499.6790 -328340594.8649 -30382935.4018 -74.3364 -733.5779 -65.9351
319817.3051 -119007958.6521 -328384604.0452 -30386891.0292 -74.2960 -733.3947 -65.9192
319877.3051 -119012415.2026 -328428602.2356 -30390845.7040 -74.2557 -733.2116 -65.9033
319937.3051 -119016869.3334 -328472589.4386 -30394799.4265 -74.2154 -733.0285 -65.8874
319997.3051 -119021321.0474 -328516565.6566 -30398752.1970 -74.1751 -732.8454 -65.8716
320057.3050 -119025770.3472 -328560530.8921 -30402704.0158 -74.1349 -732.6624 -65.8557
320117.3051 -119030217.2359 -328604485.1476 -30406654.8832 -74.0947 -732.4794 -65.8399
320177.3050 -119034661.7162 -328648428.4256 -30410604.7996 -74.0546 -732.2965 -65.8240
320237.3051 -119039103.7910 -328692360.7285 -30414553.7651 -74.0146 -732.1136 -65.8082
320297.3051 -119043543.4632 -328736282.0589 -30418501.7803 -73.9745 -731.9307 -65.7923
320357.3051 -119047980.7356 -328780192.4193 -30422448.8452 -73.9346 -731.7479 -65.7765
320417.3051 -119052415.6111 -328824091.8120 -30426394.9603 -73.8946 -731.5652 -65.7607
320477.3051 -119056848.0925 -328867980.2396 -30430340.1259 -73.8548 -731.3824 -65.7448
320537.3051 -119061278.1826 -328911857.7046 -30434284.3423 -73.8149 -731.1997 -65.7290
320597.3051 -119065705.8844 -328955724.2093 -30438227.6097 -73.7751 -731.0171 -65.7132
320657.3051 -119070131.2007 -328999579.7564 -30442169.9286 -73.7354 -730.8345 -65.6974
320717.3050 -119074554.1344 -329043424.3481 -30446111.2991 -73.6957 -730.6519 -65.6816
320777.3051 -119078974.6883 -329087257.9871 -30450051.7216 -73.6561 -730.4694 -65.6658
320837.3051 -119083392.8653 -329131080.6758 -30453991.1965 -73.6165 -730.2869 -65.6500
320897.3051 -119087808.6682 -329174892.4166 -30457929.7239 -73.5769 -730.1045 -65.6342
320957.3051 -119092222.1000 -329218693.2120 -30461867.3043 -73.5375 -729.9221 -65.6184
321017.3050 -119096633.1634 -329262483.0644 -30465803.9380 -73.4980 -729.7397 -65.6027
321077.3051 -119101041.8614 -329306261.9764 -30469739.6252 -73.4586 -729.5574 -65.5869
321137.3051 -119105448.1969 -329350029.9503 -30473674.3662 -73.4193 -729.3751 -65.5711
321197.3051 -119109852.1727 -329393786.9886 -30477608.1614 -73.3799 -729.1929 -65.5554
321257.3051 -119114253.7916 -329437533.0938 -30481541.0110 -73.3407 -729.0107 -65.5396
321317.3051 -119118653.0566 -329481268.2683 -30485472.9155 -73.3015 -728.8285 -65.5239
321377.3050 -119123049.9706 -329524992.5146 -30489403.8750 -73.2623 -728.6464 -65.5081
321437.3051 -119127444.5364 -329568705.8351 -30493333.8899 -73.2232 -728.4643 -65.4924
321497.3051 -119131836.7569 -329612408.2322 -30497262.9605 -73.1841 -728.2823 -65.4766
321557.3051 -119136226.6349 -329656099.7084 -30501191.0871 -73.1451 -728.1003 -65.4609
321617.3051 -119140614.1735 -329699780.2661 -30505118.2700 -73.1062 -727.9183 -65.4452
321677.3050 -119144999.3754 -329743449.9078 -30509044.5095 -73.0672 -727.7364 -65.4295
321737.3051 -119149382.2435 -329787108.6359 -30512969.8059 -73.0284 -727.5545 -65.4138
321797.3051 -119153762.7808 -329830756.4529 -30516894.1596 -72.9895 -727.3727 -65.3980
321857.3051 -119158140.9901 -329874393.3611 -30520817.5709 -72.9508 -727.1909 -65.3823
321917.3051 -119162516.8743 -329918019.3630 -30524740.0399 -72.9120 -727.0092 -65.3666
321977.3051 -119166890.4363 -329961634.4610 -30528661.5672 -72.8734 -726.8274 -65.3509
322037.3051 -119171261.6790 -330005238.6577 -30532582.1528 -72.8347 -726.6458 -65.3353
322097.3051 -119175630.6053 -330048831.9552 -30536501.7973 -72.7962 -726.4641 -65.3196
322157.3051 -119179997.2181 -330092414.3563 -30540420.5008 -72.7576 -726.2826 -65.3039
322217.3050 -119184361.5204 -330135985.8631 -30544338.2637 -72.7191 -726.1010 -65.2882
322277.3051 -119188723.5149 -330179546.4782 -30548255.0863 -72.6807 -725.9195 -65.2725
322337.3051 -119193083.2046 -330223096.2039 -30552170.9689 -72.6423 -725.7380 -65.2569
322397.3051 -119197440.5924 -330266635.0428 -30556085.9118 -72.6040 -725.5566 -65.2412
322457.3051 -119201795.6813 -330310162.9972 -30559999.9153 -72.5657 -725.3752 -65.2256
322517.3051 -119206148.4741 -330353680.0694 -30563912.9798 -72.5274 -725.1939 -65.2099
322577.3051 -119210498.9737 -330397186.2620 -30567825.1054 -72.4892 -725.0126 -65.1943
322637.3051 -119214847.1830 -330440681.5774 -30571736.2926 -72.4511 -724.8313 -65.1786
322697.3051 -119219193.1050 -330484166.0179 -30575646.5416 -72.4130 -724.6501 -65.1630
322757.3050 -119223536.7426 -330527639.5859 -30579555.8527 -72.3749 -724.4689 -65.1474
322817.3051 -119227878.0987 -330571102.2840 -30583464.2264 -72.3369 -724.2877 -65.1317
322877.3050 -119232217.1761 -330614554.1144 -30587371.6627 -72.2990 -724.1066 -65.1161
322937.3051 -119236553.9779 -330657995.0795 -30591278.1621 -72.2611 -723.9256 -65.1005
322997.3051 -119240888.5070 -330701425.1818 -30595183.7249 -72.2232 -723.7445 -65.0849
323057.3051 -119245220.7662 -330744844.4237 -30599088.3514 -72.1854 -723.5635 -65.0693
323117.3051 -119249550.7585 -330788252.8076 -30602992.0418 -72.1477 -723.3826 -65.0537
323177.3051 -119253878.4868 -330831650.3358 -30606894.7966 -72.1100 -723.2017 -65.0381
323237.3051 -119258203.9541 -330875037.0107 -30610796.6159 -72.0723 -723.0208 -65.0225
323297.3051 -119262527.1632 -330918412.8348 -30614697.5001 -72.0347 -722.8400 -65.0069
323357.3051 -119266848.1172 -330961777.8104 -30618597.4496 -71.9971 -722.6592 -64.9914
323417.3050 -119271166.8189 -331005131.9400 -30622496.4645 -71.9596 -722.4785 -64.9758
323477.3051 -119275483.2712 -331048475.2258 -30626394.5453 -71.9221 -722.2977 -64.9602
323537.3051 -119279797.4772 -331091807.6704 -30630291.6922 -71.8847 -722.1171 -64.9447
323597.3051 -119284109.4398 -331135129.2760 -30634187.9055 -71.8474 -721.9364 -64.9291
323657.3051 -119288419.1618 -331178440.0450 -30638083.1856 -71.8100 -721.7559 -64.9136
323717.3050 -119292726.6462 -331221739.9799 -30641977.5327 -71.7728 -721.5753 -64.8980
323777.3051 -119297031.8961 -331265029.0830 -30645870.9472 -71.7356 -721.3948 -64.8825
323837.3051 -119301334.9142 -331308307.3567 -30649763.4293 -71.6984 -721.2143 -64.8669
323897.3051 -119305635.7037 -331351574.8034 -30653654.9794 -71.6613 -721.0339 -64.8514
323957.3051 -119309934.2673 -331394831.4253 -30657545.5977 -71.6242 -720.8535 -64.8359
324017.3051 -119314230.6081 -331438077.2250 -30661435.2847 -71.5872 -720.6732 -64.8204
324077.3050 -119318524.7290 -331481312.2047 -30665324.0405 -71.5502 -720.4928 -64.8048
324137.3051 -119322816.6330 -331524536.3669 -30669211.8655 -71.5133 -720.3126 -64.7893
324197.3051 -119327106.3230 -331567749.7139 -30673098.7600 -71.4764 -720.1323 -64.7738
324257.3051 -119331393.8020 -331610952.2481 -30676984.7243 -71.4396 -719.9521 -64.7583
324317.3051 -119335679.0730 -331654143.9717 -30680869.7587 -71.4028 -719.7720 -64.7428
324377.3050 -119339962.1388 -331697324.8873 -30684753.8635 -71.3661 -719.5919 -64.7273
324437.3051 -119344243.0025 -331740494.9971 -30688637.0390 -71.3294 -719.4118 -64.7118
324497.3051 -119348521.6671 -331783654.3035 -30692519.2855 -71.2928 -719.2318 -64.6964
324557.3051 -119352798.1354 -331826802.8089 -30696400.6034 -71.2562 -719.0518 -64.6809
324617.3051 -119357072.4105 -331869940.5156 -30700280.9929 -71.2197 -718.8718 -64.6654
324677.3051 -119361344.4954 -331913067.4259 -30704160.4544 -71.1832 -718.6919 -64.6500
324737.3051 -119365614.3930 -331956183.5423 -30708038.9881 -71.1467 -718.5120 -64.6345
324797.3051 -119369882.1062 -331999288.8670 -30711916.5943 -71.1104 -718.3322 -64.6190
324857.3051 -119374147.6381 -332042383.4024 -30715793.2734 -71.0740 -718.1524 -64.6036
324917.3050 -119378410.9916 -332085467.1509 -30719669.0257 -71.0378 -717.9726 -64.5881
324977.3051 -119382672.1698 -332128540.1148 -30723543.8514 -71.0015 -717.7929 -64.5727
325037.3051 -119386931.1756 -332171602.2964 -30727417.7510 -70.9653 -717.6132 -64.5573
325097.3051 -119391188.0119 -332214653.6980 -30731290.7245 -70.9292 -717.4335 -64.5418
325157.3051 -119395442.6818 -332257694.3221 -30735162.7725 -70.8931 -717.2539 -64.5264
325217.3051 -119399695.1883 -332300724.1710 -30739033.8952 -70.8571 -717.0744 -64.5110
325277.3051 -119403945.5343 -332343743.2469 -30742904.0929 -70.8211 -716.8948 -64.4956
325337.3051 -119408193.7228 -332386751.5522 -30746773.3658 -70.7852 -716.7153 -64.4802
325397.3051 -119412439.7568 -332429749.0893 -30750641.7144 -70.7493 -716.5359 -64.4648
325457.3050 -119416683.6394 -332472735.8605 -30754509.1389 -70.7135 -716.3565 -64.4494
325517.3051 -119420925.3735 -332515711.8680 -30758375.6396 -70.6777 -716.1771 -64.4340
325577.3050 -119425164.9621 -332558677.1143 -30762241.2169 -70.6419 -715.9978 -64.4186
325637.3051 -119429402.4082 -332601631.6017 -30766105.8709 -70.6063 -715.8185 -64.4032
325697.3051 -119433637.7148 -332644575.3324 -30769969.6022 -70.5706 -715.6392 -64.3878
325757.3051 -119437870.8850 -332687508.3089 -30773832.4108 -70.5350 -715.4600 -64.3725
325817.3051 -119442101.9217 -332730430.5333 -30777694.2972 -70.4995 -715.2808 -64.3571
325877.3051 -119446330.8279 -332773342.0080 -30781555.2617 -70.4640 -715.1017 -64.3417
325937.3051 -119450557.6067 -332816242.7355 -30785415.3045 -70.4286 -714.9226 -64.3264
325997.3051 -119454782.2610 -332859132.7178 -30789274.4259 -70.3932 -714.7435 -64.3110
326057.3051 -119459004.7939 -332902011.9574 -30793132.6264 -70.3579 -714.5645 -64.2957
326117.3050 -119463225.2084 -332944880.4567 -30796989.9061 -70.3226 -714.3855 -64.2803
326177.3051 -119467443.5075 -332987738.2178 -30800846.2654 -70.2874 -714.2065 -64.2650
326237.3051 -119471659.6942 -333030585.2431 -30804701.7046 -70.2522 -714.0276 -64.2497
326297.3051 -119475873.7715 -333073421.5349 -30808556.2239 -70.2171 -713.8488 -64.2343
326357.3051 -119480085.7426 -333116247.0955 -30812409.8238 -70.1820 -713.6699 -64.2190
326417.3050 -119484295.6103 -333159061.9272 -30816262.5045 -70.1470 -713.4911 -64.2037
326477.3051 -119488503.3778 -333201866.0323 -30820114.2662 -70.1120 -713.3124 -64.1884
326537.3051 -119492709.0480 -333244659.4131 -30823965.1094 -70.0770 -713.1337 -64.1731
326597.3051 -119496912.6240 -333287442.0720 -30827815.0343 -70.0422 -712.9550 -64.1578
326657.3051 -119501114.1089 -333330214.0111 -30831664.0413 -70.0073 -712.7763 -64.1425
326717.3051 -119505313.5056 -333372975.2328 -30835512.1305 -69.9726 -712.5977 -64.1272
326777.3050 -119509510.8172 -333415725.7394 -30839359.3024 -69.9378 -712.4192 -64.1119
